,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
39056,9,CASH_IN,33639.03,C961594923,5804389.52,5838028.55,C1875310223,589589.05,627697.26,0.0,0.0
21989,8,CASH_IN,521339.55,C1823982887,5135821.92,5657161.47,C2072030256,2161261.05,0.0,0.0,0.0
164624,12,CASH_IN,117554.61,C1515471004,4536216.42,4653771.04,C1407589372,191743.37,90109.48,0.0,0.0
89973,10,CASH_IN,184053.86,C861241809,26493.68,210547.55,C25103607,0.0,0.0,0.0,0.0
69727,9,CASH_IN,12663.44,C1463210500,8649803.62,8662467.06,C918738473,413992.36,115356.84,0.0,0.0
21048,8,CASH_IN,35422.72,C1253379456,3343363.49,3378786.21,C758888772,70925.85,956858.04,0.0,0.0
177990,12,CASH_IN,99940.81,C228564147,18875.0,118815.81,C2034127479,584231.17,484290.37,0.0,0.0
66937,9,CASH_IN,216971.7,C1301805190,240858.79,457830.49,C279509371,392663.97,0.0,0.0,0.0
166779,12,CASH_IN,242264.64,C720464331,13053.0,255317.64,C982392297,10815.0,0.0,0.0,0.0
71733,9,CASH_IN,99167.61,C1292740384,718931.91,818099.51,C1868541252,168080.21,0.0,0.0,0.0
101562,10,CASH_IN,141549.89,C626582332,979739.04,1121288.92,C1858893116,0.0,71198.16,0.0,0.0
35414,9,CASH_IN,375173.86,C891122699,3071.0,378244.86,C1706891711,0.0,0.0,0.0,0.0
55612,9,CASH_IN,390291.48,C1516161243,11065824.96,11456116.45,C780003722,4380646.77,3688112.67,0.0,0.0
43479,9,CASH_IN,102099.87,C171137882,5580.0,107679.87,C1996526533,0.0,205308.73,0.0,0.0
76410,10,CASH_IN,239740.99,C1854145466,2051058.64,2290799.64,C1007717381,4459541.84,4034279.06,0.0,0.0
52222,9,CASH_IN,22191.69,C732589855,100994.0,123185.69,C264575974,4273115.07,4166252.61,0.0,0.0
24174,8,CASH_IN,74415.25,C620422713,325326.01,399741.27,C1979080020,293069.23,208520.8,0.0,0.0
112319,11,CASH_IN,93901.84,C949826862,108563.0,202464.84,C1999665825,30117.0,0.0,0.0,0.0
187644,13,CASH_IN,207060.0,C1395380260,1671082.9,1878142.91,C1428675504,477550.03,270490.02,0.0,0.0
32694,8,CASH_IN,412952.5,C971461242,8829261.22,9242213.72,C1933965693,2074668.33,3820512.83,0.0,0.0
23204,8,CASH_IN,223778.71,C1510816873,2248611.95,2472390.66,C1851668139,1550065.11,1131534.35,0.0,0.0
146990,12,CASH_IN,175004.84,C1968043466,6178890.35,6353895.2,C2120647610,1704625.31,1529620.47,0.0,0.0
43223,9,CASH_IN,647532.45,C444074394,3854327.69,4501860.14,C1134883945,2698529.63,1910994.02,0.0,0.0
167743,12,CASH_IN,230128.07,C462210585,81832.0,311960.07,C876009095,1655.0,0.0,0.0,0.0
70518,9,CASH_IN,46604.24,C659118330,5528993.51,5575597.75,C579650071,970723.78,631504.32,0.0,0.0
22197,8,CASH_IN,122986.55,C208769049,186237.69,309224.24,C148229552,5051.0,0.0,0.0,0.0
107276,10,CASH_IN,269793.22,C2073669626,246900.0,516693.22,C1684776894,4743771.03,3686977.37,0.0,0.0
134294,11,CASH_IN,24047.54,C1432818296,6484342.41,6508389.95,C349015546,1881274.56,1857227.02,0.0,0.0
140659,11,CASH_IN,82298.32,C1996050444,6320908.98,6403207.3,C2107963144,145412.0,63113.68,0.0,0.0
119557,11,CASH_IN,10532.76,C2105291041,358666.67,369199.42,C1206488427,571811.34,561278.58,0.0,0.0
138957,11,CASH_IN,88812.95,C453125339,1362434.22,1451247.17,C832019957,2160394.02,2071581.07,0.0,0.0
113511,11,CASH_IN,85455.37,C824206672,1316424.06,1401879.43,C1374126829,121720.0,578403.23,0.0,0.0
157455,12,CASH_IN,165993.74,C832767771,1514844.07,1680837.81,C473444784,1467907.15,1632015.52,0.0,0.0
43375,9,CASH_IN,182346.59,C506234832,3640489.5,3822836.08,C257065944,2096111.6,1993380.26,0.0,0.0
29210,8,CASH_IN,189694.67,C719231827,55343.91,245038.58,C2019043622,21135.0,0.0,0.0,0.0
36163,9,CASH_IN,153102.64,C230324575,14702.0,167804.64,C516784382,94180.0,0.0,0.0,0.0
166575,12,CASH_IN,164970.97,C2032576914,4996812.36,5161783.33,C399113898,775024.93,1425561.01,0.0,0.0
97642,10,CASH_IN,102118.54,C1956868493,7680576.07,7782694.61,C798425255,211341.38,109222.84,0.0,0.0
151468,12,CASH_IN,358229.92,C146051716,39219.0,397448.92,C779925787,1082311.55,663171.68,0.0,0.0
165637,12,CASH_IN,29200.95,C902213087,18098602.56,18127803.51,C1383409790,77743.11,692050.19,0.0,0.0
71592,9,CASH_IN,79423.75,C920342839,10228.0,89651.75,C1450150251,0.0,0.0,0.0,0.0
88379,10,CASH_IN,166580.99,C570014667,5845395.06,6011976.05,C1475395523,376055.11,181719.86,0.0,0.0
100133,10,CASH_IN,212620.31,C1304436862,5126207.62,5338827.93,C1217273105,419583.09,65010.17,0.0,0.0
190760,13,CASH_IN,69668.72,C222630069,10274999.79,10344668.51,C1997221282,9573785.11,9504116.39,0.0,0.0
80041,10,CASH_IN,297687.51,C919253061,9607558.38,9905245.89,C1745797042,541340.04,243652.54,0.0,0.0
163907,12,CASH_IN,186523.68,C847202047,4737616.06,4924139.74,C475844238,517800.77,331277.1,0.0,0.0
47960,9,CASH_IN,74712.65,C561366268,111817.0,186529.65,C185939266,8211.0,66697.6,0.0,0.0
113513,11,CASH_IN,161360.6,C1678464758,1464690.12,1626050.72,C1877266199,2017761.19,1579384.53,0.0,0.0
38487,9,CASH_IN,108820.71,C841026873,291809.0,400629.71,C2137460219,12282.0,0.0,0.0,0.0
88231,10,CASH_IN,102820.54,C744943876,10680.0,113500.54,C749824466,30369.0,0.0,0.0,0.0
81006,10,CASH_IN,88063.69,C1872762699,2328763.21,2416826.9,C1647809929,1120083.88,1086376.9,0.0,0.0
19064,8,CASH_IN,166415.5,C351605630,14107643.01,14274058.51,C1834562806,194631.24,28215.74,0.0,0.0
118798,11,CASH_IN,43211.01,C1378657055,9328556.93,9371767.95,C1078814158,4258014.99,4214803.98,0.0,0.0
83766,10,CASH_IN,348930.32,C1936393711,2660511.02,3009441.34,C1734283234,2310309.94,1961379.62,0.0,0.0
51107,9,CASH_IN,367799.55,C1329385613,9447973.7,9815773.25,C1898859288,2016824.45,1776497.49,0.0,0.0
180166,12,CASH_IN,127315.62,C371053018,0.0,127315.62,C642811975,3406.82,0.0,0.0,0.0
189912,13,CASH_IN,50572.18,C27316061,8355627.76,8406199.94,C805621075,663596.26,561345.8,0.0,0.0
80745,10,CASH_IN,246916.63,C1250918910,517225.3,764141.93,C1137805002,1509383.0,1957240.0,0.0,0.0
130759,11,CASH_IN,172526.44,C572066873,2928250.9,3100777.34,C100555887,687979.71,557438.19,0.0,0.0
140009,11,CASH_IN,198865.53,C871969734,1167332.67,1366198.2,C371558806,629061.97,1810501.17,0.0,0.0
63775,9,CASH_IN,294447.94,C1195642313,26351323.52,26645771.46,C398673379,612108.71,378302.31,0.0,0.0
77359,10,CASH_IN,66086.29,C366299019,12629.0,78715.29,C301453570,0.0,0.0,0.0,0.0
59068,9,CASH_IN,318281.36,C304080005,878.0,319159.36,C2109470512,11523378.27,12502600.14,0.0,0.0
2253,1,CASH_IN,374419.58,C2053349061,1717143.58,2091563.17,C1782113663,5093949.34,3997768.55,0.0,0.0
172336,12,CASH_IN,267702.19,C1728908338,1280.0,268982.19,C1723781327,0.0,0.0,0.0,0.0
28807,8,CASH_IN,61431.18,C1590154117,164111.28,225542.45,C866356999,2079127.15,2017695.97,0.0,0.0
113522,11,CASH_IN,150830.11,C1760656379,2374524.2,2525354.31,C305306935,417559.84,758791.5,0.0,0.0
81577,10,CASH_IN,403557.78,C816851191,147622.0,551179.78,C155058250,240955.05,0.0,0.0,0.0
55628,9,CASH_IN,432512.77,C818482883,13524610.31,13957123.08,C1029125570,2199271.01,2297867.73,0.0,0.0
98445,10,CASH_IN,266975.09,C332792716,2364056.23,2631031.32,C327016356,2177872.15,3474995.66,0.0,0.0
28808,8,CASH_IN,161204.07,C142268933,225542.45,386746.53,C541307861,803816.92,499524.74,0.0,0.0
169312,12,CASH_IN,438686.63,C1176779859,34237.0,472923.63,C158269361,0.0,0.0,0.0,0.0
77779,10,CASH_IN,179414.08,C534716165,10956.0,190370.08,C905062857,0.0,0.0,0.0,0.0
69071,9,CASH_IN,421285.83,C1788372901,19556856.19,19978142.02,C1188392295,556673.9,216667.33,0.0,0.0
103468,10,CASH_IN,35319.64,C1690397417,206131.0,241450.64,C573979522,263925.5,431777.85,0.0,0.0
169706,12,CASH_IN,76965.45,C1444780938,644758.62,721724.07,C658759267,241624.04,764575.72,0.0,0.0
75521,10,CASH_IN,60258.0,C1030145100,3344884.57,3405142.57,C133694955,239430.47,0.0,0.0,0.0
69039,9,CASH_IN,207202.26,C617121725,14216409.68,14423611.94,C1594506797,234431.27,27229.01,0.0,0.0
173743,12,CASH_IN,327635.45,C1882353435,51154.0,378789.45,C1481851679,5729739.7,8035657.85,0.0,0.0
39208,9,CASH_IN,330570.4,C314941983,7065164.35,7395734.75,C1645903235,612420.38,444725.88,0.0,0.0
26810,8,CASH_IN,199735.82,C587889157,30377.0,230112.82,C815264031,29767.0,1870661.12,0.0,0.0
151960,12,CASH_IN,11972.57,C1010137877,5699844.8,5711817.36,C275925618,1896794.43,1884821.86,0.0,0.0
125286,11,CASH_IN,194531.52,C1064721273,7478476.83,7673008.35,C1381376705,6062748.0,5868216.48,0.0,0.0
165779,12,CASH_IN,133648.74,C702461114,4749674.12,4883322.86,C1978586196,179402.28,117013.83,0.0,0.0
155258,12,CASH_IN,180554.63,C1145706054,9548778.3,9729332.93,C480219438,1827250.67,1646696.04,0.0,0.0
128506,11,CASH_IN,325403.05,C468536995,12181.0,337584.05,C201386471,0.0,28175.36,0.0,0.0
26327,8,CASH_IN,101466.18,C586881996,1881605.81,1983071.99,C22786455,200307.92,98841.74,0.0,0.0
147208,12,CASH_IN,139948.62,C37844453,5562795.16,5702743.78,C145664986,1550748.58,1556447.45,0.0,0.0
177894,12,CASH_IN,237528.38,C890469388,4729.0,242257.38,C108063567,0.0,997017.52,0.0,0.0
113758,11,CASH_IN,117302.41,C1783648923,27752870.81,27870173.22,C189429491,614043.61,496741.2,0.0,0.0
58554,9,CASH_IN,131423.52,C2024763068,3656506.59,3787930.11,C1982828534,1367669.43,875265.0,0.0,0.0
55839,9,CASH_IN,15247.1,C711373919,10259799.81,10275046.91,C950711216,365647.55,598750.14,0.0,0.0
153111,12,CASH_IN,400768.24,C550174891,85873.0,486641.24,C301453570,0.0,0.0,0.0,0.0
167409,12,CASH_IN,81700.97,C666676546,14463455.34,14545156.31,C374111127,2631911.72,2686044.07,0.0,0.0
59272,9,CASH_IN,79082.02,C492657300,17692653.52,17771735.54,C912204778,181530.44,0.0,0.0,0.0
122309,11,CASH_IN,121550.6,C1796552121,5840257.95,5961808.55,C1479830832,260913.77,650461.39,0.0,0.0
29174,8,CASH_IN,148423.34,C2002226591,24606470.68,24754894.03,C769342184,16829764.3,16681340.95,0.0,0.0
54240,9,CASH_IN,368791.02,C240866690,2522235.24,2891026.26,C900425684,5407193.24,7110069.2,0.0,0.0
34077,8,CASH_IN,8998.44,C1808113666,88553.31,97551.76,C378081024,1045838.62,571521.14,0.0,0.0
177633,12,CASH_IN,182402.47,C1619230187,1828.0,184230.47,C1519804860,0.0,0.0,0.0,0.0
110484,11,CASH_IN,320318.2,C743143608,21207.0,341525.2,C919331070,0.0,0.0,0.0,0.0
182330,13,CASH_IN,144909.54,C1689952962,1892392.47,2037302.02,C161349047,7418219.52,9832623.93,0.0,0.0
140728,11,CASH_IN,141068.36,C670883072,19933.0,161001.36,C621118463,1648.0,0.0,0.0,0.0
60606,9,CASH_IN,194650.76,C1169056265,51900.0,246550.76,C1711105800,5354.06,1120269.25,0.0,0.0
108179,10,CASH_IN,98537.29,C1367729337,9810775.7,9909312.99,C2094741290,2063589.57,3684946.64,0.0,0.0
61016,9,CASH_IN,260975.37,C648642533,2682937.28,2943912.65,C648021642,422285.7,161310.33,0.0,0.0
90846,10,CASH_IN,254579.45,C1403800271,2446153.47,2700732.92,C2127109231,0.0,0.0,0.0,0.0
182781,13,CASH_IN,323242.94,C617331977,108959.0,432201.94,C1145391366,3250.0,0.0,0.0,0.0
26739,8,CASH_IN,284932.43,C911436303,87.0,285019.43,C1360650266,0.0,0.0,0.0,0.0
16407,8,CASH_IN,25001.03,C944441,3949471.32,3974472.35,C30013970,95683.63,0.0,0.0,0.0
3954,3,CASH_IN,381371.28,C2040008077,6152390.83,6533762.11,C564160838,1303188.93,921817.65,0.0,0.0
170969,12,CASH_IN,358750.28,C864361152,20483.0,379233.28,C1133105949,34518.0,0.0,0.0,0.0
164890,12,CASH_IN,74855.01,C1305143537,13484898.34,13559753.35,C260071235,77890.0,59145.18,0.0,0.0
98169,10,CASH_IN,294348.69,C770691546,6018.0,300366.69,C1552929825,157840.0,0.0,0.0,0.0
83052,10,CASH_IN,31445.93,C1075263819,149630.93,181076.86,C1172704377,1612490.46,1581044.53,0.0,0.0
157104,12,CASH_IN,249698.31,C1395957979,411611.0,661309.31,C2054727963,1421301.31,1171603.0,0.0,0.0
131353,11,CASH_IN,228256.17,C2096302152,11492.0,239748.17,C1558978601,0.0,0.0,0.0,0.0
165674,12,CASH_IN,479600.46,C23782993,104496.0,584096.46,C1642901437,0.0,10266.43,0.0,0.0
119014,11,CASH_IN,251511.04,C1232490701,9276788.36,9528299.4,C1994833677,4387064.92,4135553.88,0.0,0.0
54690,9,CASH_IN,251681.74,C1092847883,0.0,251681.74,C180183079,281866.49,0.0,0.0,0.0
37034,9,CASH_IN,97260.38,C150320348,60560.0,157820.38,C2094708332,0.0,0.0,0.0,0.0
120065,11,CASH_IN,65950.4,C1168190236,5412249.1,5478199.5,C572728110,552735.96,486785.56,0.0,0.0
80643,10,CASH_IN,53096.42,C1588785321,3614358.87,3667455.29,C993228014,377334.0,324237.58,0.0,0.0
26741,8,CASH_IN,247319.52,C1638106289,332364.51,579684.04,C1781090157,2409845.56,2403703.4,0.0,0.0
94806,10,CASH_IN,215764.71,C230387979,8440264.94,8656029.65,C606501249,4925166.93,5845682.45,0.0,0.0
60450,9,CASH_IN,77747.84,C1743571316,68259.0,146006.84,C761247482,69123.45,340423.87,0.0,0.0
43410,9,CASH_IN,16412.1,C342936432,8682195.51,8698607.61,C27164473,33082.0,0.0,0.0,0.0
146652,12,CASH_IN,278548.69,C1194962892,19479.0,298027.69,C2108869048,0.0,0.0,0.0,0.0
66078,9,CASH_IN,261861.95,C1583330189,535.0,262396.95,C265184085,495494.93,233632.98,0.0,0.0
145347,11,CASH_IN,70486.54,C529407292,2085265.07,2155751.6,C688550272,450300.17,379813.64,0.0,0.0
94700,10,CASH_IN,58165.51,C331631075,5785.0,63950.51,C2145961947,8842336.76,9328669.26,0.0,0.0
18255,8,CASH_IN,46472.22,C904199383,8365770.67,8412242.88,C191614132,651978.62,2122191.07,0.0,0.0
143937,11,CASH_IN,252367.6,C1888527666,1495766.42,1748134.02,C620638596,4129303.68,3876936.08,0.0,0.0
142764,11,CASH_IN,419593.74,C704286606,7489003.49,7908597.23,C398886042,445117.35,25523.61,0.0,0.0
116365,11,CASH_IN,416178.8,C43743542,0.0,416178.8,C1582396700,5358512.12,4942333.32,0.0,0.0
38179,9,CASH_IN,341312.04,C1825163750,10439.0,351751.04,C1753128715,0.0,0.0,0.0,0.0
135317,11,CASH_IN,189046.84,C1741468592,22387.0,211433.84,C670987416,8341.67,181630.69,0.0,0.0
8609,7,CASH_IN,54980.53,C64697960,7983118.99,8038099.52,C716083600,1960970.71,1995598.25,0.0,0.0
143848,11,CASH_IN,346950.37,C1609382348,447316.71,794267.08,C1539658523,0.0,102019.06,0.0,0.0
83808,10,CASH_IN,170025.71,C901436518,9154207.03,9324232.74,C359823010,229214.79,59189.08,0.0,0.0
164943,12,CASH_IN,290784.58,C1135238969,30029.0,320813.58,C853414616,7010.0,0.0,0.0,0.0
145918,11,CASH_IN,207162.89,C893811378,19055728.57,19262891.45,C1964472647,280577.47,73414.58,0.0,0.0
16519,8,CASH_IN,251906.3,C669237072,1558569.68,1810475.98,C1335946878,1136589.72,3529395.92,0.0,0.0
149779,12,CASH_IN,400753.35,C99696870,20176.0,420929.35,C1485360262,0.0,0.0,0.0,0.0
126398,11,CASH_IN,339828.39,C1856347864,8002082.53,8341910.91,C982295556,1186138.17,846309.78,0.0,0.0
62510,9,CASH_IN,20563.07,C1321165683,91314.0,111877.07,C275722948,30104.0,0.0,0.0,0.0
132678,11,CASH_IN,51620.91,C1841289568,5928603.83,5980224.74,C36023794,61124.0,9503.09,0.0,0.0
17631,8,CASH_IN,140717.32,C690143122,12827970.29,12968687.61,C668345982,576852.15,879599.54,0.0,0.0
19765,8,CASH_IN,208.75,C2066401398,762582.92,762791.68,C1505755152,11475947.49,14646239.59,0.0,0.0
138991,11,CASH_IN,334215.08,C2066440596,5837019.07,6171234.15,C1819657067,399435.58,65220.51,0.0,0.0
152529,12,CASH_IN,118073.42,C2040087561,2417681.71,2535755.13,C397558782,238316.06,120242.64,0.0,0.0
184042,13,CASH_IN,303846.16,C2135316251,276.0,304122.16,C44475363,135736.76,0.0,0.0,0.0
133169,11,CASH_IN,525927.38,C1329869356,4187861.23,4713788.61,C1938841087,2453161.15,2302605.83,0.0,0.0
43388,9,CASH_IN,102591.4,C985986983,5877088.14,5979679.54,C1515979807,13860903.44,13758312.04,0.0,0.0
77965,10,CASH_IN,108746.26,C1969368494,8722627.11,8831373.37,C709613653,347964.88,481695.41,0.0,0.0
191220,13,CASH_IN,171770.9,C683898242,4395508.6,4567279.5,C1340802423,244788.93,0.0,0.0,0.0
125296,11,CASH_IN,176399.45,C1636704327,9662719.45,9839118.89,C422342907,6903459.71,6926021.28,0.0,0.0
95499,10,CASH_IN,194252.61,C332408427,681450.08,875702.69,C1599377459,836327.17,2329502.42,0.0,0.0
40953,9,CASH_IN,9948.45,C273017779,13141.0,23089.45,C716157500,5377.03,0.0,0.0,0.0
166714,12,CASH_IN,372381.94,C1242070045,5523.0,377904.94,C524698314,1060839.75,1456621.75,0.0,0.0
3922,3,CASH_IN,590182.14,C1549005458,453102.31,1043284.45,C665576141,7665898.66,6818933.6,0.0,0.0
108645,10,CASH_IN,54525.81,C1014110352,26244.0,80769.81,C1066027540,0.0,0.0,0.0,0.0
119782,11,CASH_IN,83884.52,C685750877,961.0,84845.52,C524974275,0.0,1475815.62,0.0,0.0
182564,13,CASH_IN,108873.77,C2106539300,1040.0,109913.77,C2108471974,0.0,0.0,0.0,0.0
42907,9,CASH_IN,109159.94,C1599403141,506432.16,615592.1,C868060023,1627337.19,2426054.3,0.0,0.0
82799,10,CASH_IN,121844.51,C957450783,8534884.89,8656729.4,C538433035,611588.67,489744.16,0.0,0.0
126600,11,CASH_IN,69395.61,C1918473061,12920450.35,12989845.96,C1579386738,6537480.94,6468085.32,0.0,0.0
74245,10,CASH_IN,226087.17,C1618650129,1343425.6,1569512.76,C985004233,1500458.84,1274371.67,0.0,0.0
134309,11,CASH_IN,139813.23,C2142450958,7690189.75,7830002.98,C1529790786,700314.68,560501.46,0.0,0.0
164855,12,CASH_IN,52064.05,C818603364,6876904.05,6928968.1,C1151989285,99172.36,1892246.21,0.0,0.0
140159,11,CASH_IN,366946.11,C1327151485,200443.0,567389.11,C2075521461,29293.94,0.0,0.0,0.0
40257,9,CASH_IN,95781.1,C1601741301,90059.0,185840.1,C633732161,0.0,0.0,0.0,0.0
39418,9,CASH_IN,411660.84,C1947759162,6223.0,417883.84,C1494271614,178829.57,0.0,0.0,0.0
133825,11,CASH_IN,127100.96,C729392160,1322277.4,1449378.36,C1687224917,941139.33,1373523.9,0.0,0.0
82193,10,CASH_IN,351517.33,C771325573,3372078.69,3723596.03,C798731138,372282.89,20765.56,0.0,0.0
70640,9,CASH_IN,267020.9,C1966086016,225067.62,492088.52,C1608828840,4071499.01,3804478.11,0.0,0.0
93426,10,CASH_IN,9607.21,C323676573,7760826.86,7770434.07,C271588719,926898.34,3988628.19,0.0,0.0
52059,9,CASH_IN,4365.42,C677831649,4841402.88,4845768.3,C1871794198,166382.05,568729.72,0.0,0.0
119194,11,CASH_IN,495405.68,C1402238009,19299.0,514704.68,C1133797507,37655.92,0.0,0.0,0.0
174640,12,CASH_IN,157069.22,C1674397316,3809266.5,3966335.72,C840630839,1302416.31,1145347.09,0.0,0.0
19761,8,CASH_IN,330351.77,C1623002407,418.0,330769.77,C798170461,2410.0,44565.86,0.0,0.0
48300,9,CASH_IN,238075.7,C1177145072,1415612.29,1653687.99,C1493513506,7175883.37,9680048.95,0.0,0.0
51918,9,CASH_IN,137633.82,C1313958860,6537615.82,6675249.64,C1465082578,621976.18,301490.98,0.0,0.0
18259,8,CASH_IN,97610.84,C180100613,8846126.86,8943737.71,C669419693,1363787.52,4692432.3,0.0,0.0
74277,10,CASH_IN,117720.54,C1291404680,7701293.51,7819014.04,C551545010,1691136.45,2080308.26,0.0,0.0
109981,11,CASH_IN,11209.23,C900329337,6578398.09,6589607.32,C1738973904,494239.41,369310.67,0.0,0.0
142732,11,CASH_IN,261905.28,C1606493645,2864458.15,3126363.43,C41759967,14732727.19,14171935.36,0.0,0.0
172886,12,CASH_IN,369141.35,C2088076077,1025.0,370166.35,C2027476570,20742.0,542882.89,0.0,0.0
140476,11,CASH_IN,105224.28,C820590146,60226.0,165450.28,C1347128142,142040.74,456894.66,0.0,0.0
42520,9,CASH_IN,111671.83,C1013860172,6269514.25,6381186.07,C811696413,247128.73,135456.9,0.0,0.0
83075,10,CASH_IN,153713.56,C2074681633,627042.38,780755.95,C1123629720,211716.93,58003.36,0.0,0.0
171015,12,CASH_IN,28521.08,C2091096579,2537738.24,2566259.32,C1319869164,842155.33,813634.25,0.0,0.0
166309,12,CASH_IN,96488.73,C946071890,2641282.75,2737771.48,C2012581637,645276.19,879286.68,0.0,0.0
54056,9,CASH_IN,88396.47,C1978505355,0.0,88396.47,C854671988,0.0,876645.6,0.0,0.0
33687,8,CASH_IN,530092.8,C743233895,67168.0,597260.8,C1060951315,127995.0,90821.34,0.0,0.0
101746,10,CASH_IN,209427.47,C186188279,886.0,210313.47,C1303586566,59850.55,0.0,0.0,0.0
27614,8,CASH_IN,18253.7,C1221519167,7380453.73,7398707.42,C1475395523,166241.84,147988.14,0.0,0.0
2721,2,CASH_IN,171039.04,C265052195,19276.0,190315.04,C662736689,4800392.81,4629353.77,0.0,0.0
49259,9,CASH_IN,268949.75,C51498666,11482.0,280431.75,C200243061,0.0,0.0,0.0,0.0
16441,8,CASH_IN,398216.4,C1821808325,8092336.8,8490553.2,C347696158,14076134.15,15639132.7,0.0,0.0
86208,10,CASH_IN,92905.8,C1549839229,38649.0,131554.8,C1688894003,62893.63,0.0,0.0,0.0
45457,9,CASH_IN,105713.89,C354523273,6811822.02,6917535.9,C1825027294,628689.95,522976.06,0.0,0.0
106270,10,CASH_IN,28672.3,C1823824475,6054340.33,6083012.63,C1340872163,62912.0,820654.42,0.0,0.0
85524,10,CASH_IN,27742.0,C1387244248,2114085.92,2141827.92,C1390358265,449117.5,685505.8,0.0,0.0
82859,10,CASH_IN,666904.03,C104960841,20314262.73,20981166.76,C1440325059,2708771.82,2041867.79,0.0,0.0
29675,8,CASH_IN,128314.8,C732230910,9787425.07,9915739.87,C1401721023,354025.12,1602681.63,0.0,0.0
40185,9,CASH_IN,204684.62,C1734816164,5226831.13,5431515.74,C688425953,1329495.14,1428999.19,0.0,0.0
101702,10,CASH_IN,64300.06,C13528974,7843220.26,7907520.32,C1293405828,115536.91,0.0,0.0,0.0
138996,11,CASH_IN,324561.15,C293557120,6506319.26,6830880.4,C661322273,349028.0,24466.85,0.0,0.0
132666,11,CASH_IN,146326.65,C1641514479,4708512.86,4854839.51,C1258547769,2465044.7,2318718.05,0.0,0.0
158356,12,CASH_IN,12770.68,C417075180,2129140.69,2141911.36,C1834785063,258296.68,43768.31,0.0,0.0
115029,11,CASH_IN,314985.03,C1451602795,11816.0,326801.03,C1600651070,4458598.04,3855013.19,0.0,0.0
131180,11,CASH_IN,324041.45,C571549497,7498805.83,7822847.28,C1609750594,585536.11,261494.66,0.0,0.0
68857,9,CASH_IN,199132.75,C2120077199,211.0,199343.75,C1387146776,0.0,0.0,0.0,0.0
73677,10,CASH_IN,307803.27,C1275616504,192288.74,500092.01,C1792210470,702482.36,0.0,0.0,0.0
159559,12,CASH_IN,27647.81,C1684759338,6581340.15,6608987.95,C1661355634,2351999.0,2242865.04,0.0,0.0
73361,10,CASH_IN,177924.43,C1736239587,263.0,178187.43,C291993215,554842.74,0.0,0.0,0.0
29694,8,CASH_IN,85272.45,C160727438,12482462.85,12567735.29,C1137520422,178787.44,93514.99,0.0,0.0
192436,13,CASH_IN,96250.78,C821688545,185491.0,281741.78,C1502274162,0.0,0.0,0.0,0.0
40653,9,CASH_IN,159455.57,C1812277040,10369214.76,10528670.33,C769696711,1864251.28,2535941.24,0.0,0.0
117336,11,CASH_IN,338025.81,C946979435,70303.0,408328.81,C1014710050,1346077.65,1008051.84,0.0,0.0
81045,10,CASH_IN,536239.89,C940325904,74522.8,610762.69,C904471872,20605.0,0.0,0.0,0.0
77858,10,CASH_IN,240610.92,C1509370049,32661.0,273271.92,C2130247103,0.0,0.0,0.0,0.0
187699,13,CASH_IN,249393.07,C233876660,10962790.76,11212183.83,C2066276068,293081.1,43688.03,0.0,0.0
26737,8,CASH_IN,253019.02,C1018994493,14943.0,267962.02,C324470431,0.0,0.0,0.0,0.0
22401,8,CASH_IN,424123.97,C421805600,262995.9,687119.87,C499052031,493490.54,61997.79,0.0,0.0
2765,2,CASH_IN,52309.48,C1539827598,4802430.68,4854740.16,C1112414583,67762.92,15453.44,0.0,0.0
103679,10,CASH_IN,30410.32,C556186189,2325935.88,2356346.2,C250012975,83612.14,0.0,0.0,0.0
191258,13,CASH_IN,83537.92,C1398833312,10411760.93,10495298.85,C1931122810,525483.88,270879.31,0.0,0.0
